zb_url,zb_zbmc,zb_yxlx,zb_fjmc,zb_gkrs
https://www.douyu.com/2396354,nirvana1234s,DOTA2,原谅我不能1V9....,1
https://www.douyu.com/1736420,DY浅浅,户外,有什么话不能躺下来好好说,1082
https://www.douyu.com/2393763,鱼惑可视钓鱼,户外,（可视钓鱼）户外野钓,1077
https://www.douyu.com/1966576,武陵源老九打野,户外,解密兔子自然规律,1046
https://www.douyu.com/845486,宠物饲养繁殖交流,户外,全国最大宠物狗批发市场,1045
https://www.douyu.com/3511869,woshishena12,穿越火线,woshishena12的直播间,0
https://www.douyu.com/3515789,荷2蒙,穿越火线,荷2蒙的直播间,0
https://www.douyu.com/cfmobei,李雨桐,穿越火线,cf漠北直播间,0
https://www.douyu.com/3089736,像阵风wind,颜值,风吹过你来过,1196
https://www.douyu.com/3133506,rabbit肉嘟嘟,颜值,你们的兔仙女上线啦,3027
https://www.douyu.com/3398798,一只小洁仔呀,颜值,我想唱一首歌给你听,2111
https://www.douyu.com/3132293,丶花颜夕,魔兽世界,国服顶尖盗贼：请叫我小夕夕,57
https://www.douyu.com/1051483,萌掌不是猛虎掌,魔兽世界,萌掌|日常划水尬聊,53
https://www.douyu.com/946094,小白pg,魔兽世界,一个年迈的老术士,48
https://www.douyu.com/2610362,纯手工急速升级,魔兽世界,等级，碎片，飞行，远离脚本，珍爱帐号,48
https://www.douyu.com/2784606,TCG三天,秘境对决,"【三天】秘境对决公测啦,安卓开放啦",4096
https://www.douyu.com/3023297,小胡子的小男人,秘境对决,"萌新主播,头铁等级99999",2660
https://www.douyu.com/1590264,无私的愛,秘境对决,秘境对决、,467
https://www.douyu.com/298557,秘境对决滋滋,秘境对决,滋滋：五点准时卡牌讲解,282
https://www.douyu.com/pharaoh,爱写字的九日,鱼教,九日专业无敌书法之褚遂良楷书,107
https://www.douyu.com/1259629,法规库库顾客火锅,鱼教,美女 教你一天搞定四六级,78
https://www.douyu.com/1263570,阿辣丁神经灯,鱼教,国考大家一起学习吧，行测那,71
https://www.douyu.com/598200,包子小雨,音乐,,874
https://www.douyu.com/1133554,朴阿財,音乐,,1078
https://www.douyu.com/989802,猫小奶,音乐,嘿！你又偷看我咯,2369
https://www.douyu.com/966276,讓夢飛翔,音乐,DouYu㊣MV 音乐咖啡屋,2255
https://www.douyu.com/1785892,恒爱教育,时尚,你单身的原因是什么？一起谈论下吧,88
https://www.douyu.com/1891477,余生有你才,时尚,男性魅力提升 - 教你3招,70
https://www.douyu.com/796973,百威中国,时尚,血色百威摩登夜 释放万圣时尚灵感,66
https://www.douyu.com/3204054,大毛装机,数码科技,8700K 数量不多啊  还要装,5481
https://www.douyu.com/yingchi,影驰科技,数码科技,影驰存储新品发布会，16:00准时开始！,4348
https://www.douyu.com/500228,顾小逗明白人,数码科技,新手指路明灯 电竞荀彧,4276
https://www.douyu.com/1365048,草帽路飞君i,竞速游戏,路飞：555555555~~,2487
https://www.douyu.com/1608655,女神姐姐的房guan,竞速游戏,老司机开车了。嘀嘀嘀,18
https://www.douyu.com/3425358,ZeroRun,竞速游戏,Zero:我是不会去吃鸡的！,2113
https://www.douyu.com/871708,藤原阿瞬,竞速游戏,每天1个，一张卡上大师,251
https://www.douyu.com/164435,大一方TV,风暴英雄,塔亡：我狂鼠素质三连贼溜！,1868
https://www.douyu.com/Hugo,鱼果丶,风暴英雄,果服第一丽丽。、,1173
https://www.douyu.com/687072,杀戮丶芥末Gg,风暴英雄,风暴英雄：玩刺杀的颜值主播,1055
https://www.douyu.com/764826,三味线大王,二次元,虞姬今天是虞姬,1.1万
https://www.douyu.com/586808,丨帽哥丨,二次元,帽哥-vlog重播,7498
https://www.douyu.com/2920066,ASMR帝王享受,二次元,小姐姐全系列舒服的催眠享受口助眠口掏耳朵,7389
https://www.douyu.com/501455,冖c冖,汽车,TopGear TheGrandTour,1278
https://www.douyu.com/2354971,RT丶枷蓝,竞速游戏,国服排位浪一浪！,967
https://www.douyu.com/2264168,老牛BI,财经,爱炒股股票分析直播间,2096
https://www.douyu.com/694524,涨停板直播间,财经,胡老股龄二十三年，实盘 分析趋势和个股,1924
https://www.douyu.com/414398,州哥论股,财经,州哥论股的直播间,1042
https://www.douyu.com/3431321,七月枳,新游中心,最新手游，魔域手游版今天试水,75
https://www.douyu.com/607353,小钻风巡山去,新游中心,一枪不会开，放逐游戏,71
https://www.douyu.com/1380162,彩牛城的传道者,科普,哲学大讲堂,1
https://www.douyu.com/1902788,宁采臣哥哥8,科普,苹果ios研发开发学习,1
https://www.douyu.com/3514090,lhbboy2018,科普,lhbboy2018的直播间,1
https://www.douyu.com/1827286,爱电影直播间,视听点评,【爱电影】全新烧脑悬疑类型已上,2322
https://www.douyu.com/dorama,懒猫是只喵,视听点评,懒猫 孤独的美食家 点播,2216
https://www.douyu.com/atm409,蒙奇我我我我,视听点评,（409）奥特曼24小时点播,2213
https://www.douyu.com/717721,15972197681,企鹅直播,教练联众 比赛直播,0
https://www.douyu.com/746608,鹏鹏爱黑吧,企鹅直播,2017国际排联沙滩排球世界巡回赛,0
https://www.douyu.com/751320,ccccc郝白,企鹅直播,【直播】中国U19vs阿哈萨克斯坦U19,0
https://www.douyu.com/529512,伊德,王者荣耀,64星鲜肉木兰带上分,9343
https://www.douyu.com/2013521,AS仙阁二十岁的小羽,王者荣耀,万人血书什么鬼,8333
https://www.douyu.com/1405818,笑看王者路丶筱雪儿,王者荣耀,♡雪花依旧向阳红~♡,8221
https://www.douyu.com/3422720,仁贱合一,DOTA2,不会吃鸡的吃鸡的直播间,1
https://www.douyu.com/SexySparrow,SexySparrow,DOTA2,游啊游啊小小鱼儿,1
https://www.douyu.com/3502134,乞求着丶,DOTA2,乞求着丶的直播间,1
https://www.douyu.com/2437370,黑坑之王安哥,户外,今天野钓鲤鱼鲫鱼鳄鱼,1038
https://www.douyu.com/2679497,CuteeCatee英短猫铲屎官,户外,7月30日新生小猫成长过程全程直播,974
https://www.douyu.com/3445293,主播熊熊,颜值,早安 给你一个么么哒,996
https://www.douyu.com/2051433,彬彬仙女要上天,颜值,彬彬：这冬天太难了,2238
https://www.douyu.com/3116358,嫚嫚100,颜值,新人求关注 求守护,67
https://www.douyu.com/1444461,绝缘猫丢丢,魔兽世界,开播第三天，继续搬砖,44
https://www.douyu.com/135770,洛天神的小秘,魔兽世界,直播DOTA2  鱼塘上分！,41
https://www.douyu.com/35163,风の气息,魔兽世界,【真真】任务手动 日常维护 奥古斯思密达,32
https://www.douyu.com/hanhanshifu,憨憨师傅,秘境对决,艰难的传奇之路,122
https://www.douyu.com/669736,可爱小艾米,秘境对决,【秘境对决】庆公测，研究一波卡呗~,100
https://www.douyu.com/jrf,疾如风,秘境对决,日常刷秘境,95
https://www.douyu.com/1693612,老秋建造师,鱼教,现在播放二建建筑实务,70
https://www.douyu.com/1688643,妙得轩主,鱼教,中国画研究,67
https://www.douyu.com/3073839,鱼翁书法,鱼教,书法爱好者的家园 看视频提高书法水平,65
https://www.douyu.com/eagleart,老鹰画室,鱼教,老鹰画室的直播间,65
https://www.douyu.com/1719243,那年我们都18岁,三国杀,18：鸽王今天布鸽,2228
https://www.douyu.com/609110,gtokof1,斗鱼游戏,封印者 日常,61
https://www.douyu.com/1735160,懒懒懒蛋蛋丶,音乐,萌新报道 来点关注,2174
https://www.douyu.com/1042771,音樂無限,音乐,【音樂☆無限】中老年KTV,1821
https://www.douyu.com/2112768,米锐克频道,时尚,改变，从接受自己的不完美开始,31
https://www.douyu.com/2974818,脑子进水不好使,时尚,潮流前线，应有尽有,2
https://www.douyu.com/3451194,纯属无聊啦,时尚,纯属无聊啦的直播间,1
https://www.douyu.com/2186357,河南至诚攒机,数码科技,郑州实体装机 配置交流 故障解决,3755
https://www.douyu.com/482554,网叙装机,数码科技,抽奖啦8700k围观网叙装机天天豪机信仰,3319
https://www.douyu.com/2001480,艾特金牌装机,数码科技,专业搞机，轻松吃鸡,3236
https://www.douyu.com/3365104,Ts丶止战,竞速游戏,晋级之路 一起来上车！,61
https://www.douyu.com/2831504,东东香香啊,竞速游戏,东东携美女给大家跑飞车,2154
https://www.douyu.com/shamani,shamani,竞速游戏,傻吗你：龟仙流跑法 尊师武天老师！,1972
https://www.douyu.com/1604876,木由子o,竞速游戏,木由子的直播间,62
https://www.douyu.com/dywgw,电游王,风暴英雄,电游王-不要ban我狂鼠 不然就被我碾压,82
https://www.douyu.com/zuiqingfeng,横琴侍月醉清风,风暴英雄,风暴区的一股清流,62
https://www.douyu.com/1036656,樱大王,风暴英雄,南瓜节新喷漆好多可以画呢，晚上打风暴,60
https://www.douyu.com/2388042,不熟练的呼啦圈,风暴英雄,变形，出发！,60
https://www.douyu.com/2380165,声优妹纸,二次元,❤掏耳朵❤放松❤催眠❤助眠,7254
https://www.douyu.com/2524053,硬汉萌铁根儿,二次元,来听听歌吧 ღ( ´･ᴗ･` ),5913
https://www.douyu.com/2971401,莉卡女神,二次元,催眠、按摩  身心放松,5676
https://www.douyu.com/aoto,Aileen1988,汽车,汽车频道《陈震 YYP 38 胖哥车评》,605
https://www.douyu.com/265593,寶妮丶大尐姐,汽车,【TopGear】逗比三贱客^^,600
https://www.douyu.com/1000827,MontevinaZH,汽车,906-汽车评测7×24H直播,264
https://www.douyu.com/2280858,蒙古国水军都督,汽车,【24小时】汽车影片大放送,118
https://www.douyu.com/2777630,领头羊论股,财经,领头羊论股,982
https://www.douyu.com/2002788,CCTV证券资讯新媒体,财经,貔貅点盘-貔貅点盘,501
https://www.douyu.com/3448149,机构操盘手丨卧龙,财经,只做主升浪，其他都是浪费时间！！！,470
https://www.douyu.com/1308947,四川大学生双创中心,财经,线上坐诊-企业稳定发展的关键要素,242
https://www.douyu.com/3406683,荒芜的信仰,新游中心,丛林法则大吃ji,70
https://www.douyu.com/3508091,飞奔的小仙女,新游中心,新开区好玩的回合制游戏,68
https://www.douyu.com/2433815,青枫176,新游中心,网易新游：三国如龙传,65
https://www.douyu.com/3514673,黑山老泥鳅,科普,程序猿的每一天,0
https://www.douyu.com/xiao666666,晓晓666666,视听点评,晓妞动漫花园o(∩_∩)o,2203
https://www.douyu.com/1904945,喵萌宝宝,视听点评,【六小龄童】 电视剧,2190
https://www.douyu.com/633421,大叔卢先生,视听点评,性感10月，女团尊享点播走起！,2176
https://www.douyu.com/751509,婷婷147,企鹅直播,直播：皮尔力战云杯·中式九球追分赛,0
https://www.douyu.com/764827,爽儿mica,企鹅直播,香港球鞋展直播中,0
https://www.douyu.com/782369,企鹅跳转专用4,企鹅直播,深圳 VS 佛山 友谊赛,0
https://www.douyu.com/782377,企鹅跳转专用5,企鹅直播,你的小姐姐已上线~,0
https://www.douyu.com/3437423,国服第一孙尚香逗匕生,王者荣耀,尚香鲁班100% 骚率,8047
https://www.douyu.com/3246493,林一阿丶,王者荣耀,微信区日常带粉~水友们来波关注！,7772
https://www.douyu.com/1640735,上单东卿,王者荣耀,带粉排位上王者，招高级贵族房管,7335
https://www.douyu.com/781752,cv姬如雪灵,王者荣耀,声优灵儿：国服王昭君王者单排,6889
https://www.douyu.com/3506463,吊炸天525,DOTA2,人狠话不多，见人就是一锅。,1
https://www.douyu.com/546242,镇海阿道,DOTA2,2000分菜鸟玩家,0
https://www.douyu.com/750734,a410644209,DOTA2,iang小队的逆袭,0
https://www.douyu.com/569349,中憬私人订制现场雕刻,户外,瑞丽行～～,808
https://www.douyu.com/65937,帅气老杨,户外,云南虫子之旅（第九天)台湾弓背,738
https://www.douyu.com/2266865,白茶是个萌妹子,颜值,我怎么可能离你们而去？,634
https://www.douyu.com/2840670,你的女友99,颜值,你千万不要喜欢别人我在努力变优秀,2007
https://www.douyu.com/2717493,萌无力,颜值,请说出你的故事♡,16
https://www.douyu.com/1985415,坑大一般人我不告诉他,魔兽世界,低调，风骚，坑大,32
https://www.douyu.com/3219787,極度风骚,魔兽世界,非洲痛苦术~,32
https://www.douyu.com/219220,胡子疯子浪子,魔兽世界,神标盘古随机文明6,31
https://www.douyu.com/teacherfang,秘境房老师,秘境对决,天梯王者，看我秀你一脸,88
https://www.douyu.com/74353,潘多拉de预言,秘境对决,秘境对决日常咸鱼主播,85
https://www.douyu.com/2662804,狂风灬为谁起,秘境对决,竞技场了，钻石之后不氪金难打,82
https://www.douyu.com/hlsd1994,海龙书道行书速成,鱼教,1分钟学会签名，海龙书道钢笔字速成！,64
https://www.douyu.com/2939109,建造师与造价师,鱼教,建造师课堂,62
https://www.douyu.com/1812934,口碑课程专用录播间,鱼教,这是一个让你考上研的直播间,59
https://www.douyu.com/713606,咸鱼主播污鸦,三国杀,Lwy：不到30级不改标题-大佬们求支持,2147
https://www.douyu.com/2323498,呆萌兔丿子丿酱,三国杀,这是一只咸鱼兔π_π,2055
https://www.douyu.com/903559,一个老司机丶,三国杀,三国杀--神将乱舞,1888
https://www.douyu.com/3092399,安泽兮先生,斗鱼游戏,绝地求生小聋瞎。听见枪声就趴下。,57
https://www.douyu.com/1338957,隔壁的文子,斗鱼游戏,恐怖黎明简体，,26
https://www.douyu.com/3505689,千山暮雪不见来时路,斗鱼游戏,起凡三国争霸在水一方I的直播间,3
https://www.douyu.com/650185,主播辉辉哥,音乐,粤语主打张国荣,1395
https://www.douyu.com/1719844,灬王大人丶,音乐,音乐无止境,1257
https://www.douyu.com/275967,Mikoooool,音乐,3D音乐直播间 记得带上耳机.支持点播,1210
https://www.douyu.com/3477204,Darcywu32,时尚,李施德林菲利普林唇红齿白秀,1
https://www.douyu.com/214459,c丶木木,数码科技,【木木】VR眼镜，你的虚拟女票喊你呢,3033
https://www.douyu.com/518194,上海老陈,数码科技,上海三剑客: 日常搞基中,2934
https://www.douyu.com/548634,上海阿布金牌装机,数码科技,阿布直播装机  兢兢业业,2899
https://www.douyu.com/2025214,叼大的刷一下666,竞速游戏,梓涵哥带你们行走装逼界！！,560
https://www.douyu.com/canyangv,Popkart残阳,竞速游戏,一起来跑卡丁车吧,2354
https://www.douyu.com/2027591,沉沙大大,竞速游戏,技术型老司机,65
https://www.douyu.com/518566,EmmanuelY,风暴英雄,【爱酱】开箱开箱,59
https://www.douyu.com/2169426,重庆八达电脑,风暴英雄,求老司机到上飞机,58
https://www.douyu.com/ldgj,六道瑜0公瑾,风暴英雄,弱势掉分记,57
https://www.douyu.com/1410377,281985030,风暴英雄,你的小M啊~~~~~~~~~~~~,43
https://www.douyu.com/asmrer,坚强的怡声,二次元,怡声.新世界大门已打开,5167
https://www.douyu.com/2436495,ASMRsama,二次元,【点播厅】最美小姐姐减压哄睡觉,5142
https://www.douyu.com/493589,Sone暗香飘流,二次元,少女时代，永远在我心中！,4832
https://www.douyu.com/dylz,w172894423,汽车,【超级工厂】系列-世界名超跑的诞生,112
https://www.douyu.com/781737,爵士小布24,汽车,精彩汽车频道,80
https://www.douyu.com/2488866,IQ9000万,汽车,某S辣评汽车广告,76
https://www.douyu.com/3337361,天天飘红学院,财经,天天飘红学院炒股技术教程,63
https://www.douyu.com/3008213,股冲天,财经,股票，趋势为王,59
https://www.douyu.com/611125,双月林,财经,神灯国际金融气象站,56
https://www.douyu.com/2312797,凯丶逍遥行,新游中心,君临有你更精彩！加油！,62
https://www.douyu.com/2655326,艺野猎人,新游中心,最新高清万人PK手游，画质相当可以,62
https://www.douyu.com/FYSPZ,yeypzz,新游中心,阴阳师和梦幻的杂交游戏,61
https://www.douyu.com/103607,xie慧子,视听点评,【华语点播】国产 警匪 校园 青春 动作,2156
https://www.douyu.com/455891,小李子萌萌哒,视听点评,【爱豆点播】超清精选爱豆现场饭拍MV,2121
